,City,Rank,Company,Industry,Funding,Employees,Employee_Growth,Current_Jobs,Job_Links,job_url
6742,San Francisco,35,Figure,Fintech,$1.4B,354,21%,29,http://www.linkedin.com/company/figuretechnologies/jobs,https://www.linkedin.com/jobs/view/2781273207/?refId=X34VoCNjbQmtRU175bJd2w%3D%3D&trackingId=zPcX%2Bn8b6m0RGpVxaUt4sA%3D%3D&trk=d_flagship3_company
6743,San Francisco,37,6sense,SalesTech,$226M,477,89%,82,http://www.linkedin.com/company/6sense/jobs,https://www.linkedin.com/jobs/view/2566948796/?refId=vFW8mLyIG8MrT%2B91ff%2FV5Q%3D%3D&trackingId=a3xkIT9i6RCptfplAAyaAA%3D%3D&trk=d_flagship3_company
6744,San Francisco,37,6sense,SalesTech,$226M,477,89%,82,http://www.linkedin.com/company/6sense/jobs,https://www.linkedin.com/jobs/view/2739463210/?refId=vFW8mLyIG8MrT%2B91ff%2FV5Q%3D%3D&trackingId=kU5ekkPSwrfMFXn6UUF6Iw%3D%3D&trk=d_flagship3_company
6745,San Francisco,37,6sense,SalesTech,$226M,477,89%,82,http://www.linkedin.com/company/6sense/jobs,https://www.linkedin.com/jobs/view/2805928782/?refId=vFW8mLyIG8MrT%2B91ff%2FV5Q%3D%3D&trackingId=baLwEDzxvZ2SXvJcwI9p2g%3D%3D&trk=d_flagship3_company
6746,San Francisco,37,6sense,SalesTech,$226M,477,89%,82,http://www.linkedin.com/company/6sense/jobs,https://www.linkedin.com/jobs/view/2739465006/?refId=vFW8mLyIG8MrT%2B91ff%2FV5Q%3D%3D&trackingId=NmU5hzz5ALlrRQiE%2Fx0a5A%3D%3D&trk=d_flagship3_company
6747,San Francisco,37,6sense,SalesTech,$226M,477,89%,82,http://www.linkedin.com/company/6sense/jobs,https://www.linkedin.com/jobs/view/2783732438/?refId=vFW8mLyIG8MrT%2B91ff%2FV5Q%3D%3D&trackingId=%2F9hiR5W6YfGpA5zHaW4tqA%3D%3D&trk=d_flagship3_company
6748,San Francisco,37,6sense,SalesTech,$226M,477,89%,82,http://www.linkedin.com/company/6sense/jobs,https://www.linkedin.com/jobs/view/2566951706/?refId=vFW8mLyIG8MrT%2B91ff%2FV5Q%3D%3D&trackingId=vOjYB7NhlsEBKd8%2BZ9vIAg%3D%3D&trk=d_flagship3_company
6749,San Francisco,37,6sense,SalesTech,$226M,477,89%,82,http://www.linkedin.com/company/6sense/jobs,https://www.linkedin.com/jobs/view/2797205449/?refId=vFW8mLyIG8MrT%2B91ff%2FV5Q%3D%3D&trackingId=1DBt9D2e76tOAlwoe3%2BssA%3D%3D&trk=d_flagship3_company
6750,San Francisco,37,6sense,SalesTech,$226M,477,89%,82,http://www.linkedin.com/company/6sense/jobs,https://www.linkedin.com/jobs/view/2802385820/?refId=vFW8mLyIG8MrT%2B91ff%2FV5Q%3D%3D&trackingId=92%2FHXyjv7zJ1%2BidTvxA73Q%3D%3D&trk=d_flagship3_company
6751,San Francisco,37,6sense,SalesTech,$226M,477,89%,82,http://www.linkedin.com/company/6sense/jobs,https://www.linkedin.com/jobs/view/2795388047/?refId=vFW8mLyIG8MrT%2B91ff%2FV5Q%3D%3D&trackingId=o4KoIt9VexzLG1D4%2BpLEmg%3D%3D&trk=d_flagship3_company
6752,San Francisco,38,Deepgram,Tech Services,$38.9M,136,119%,5,http://www.linkedin.com/company/deepgram/jobs,https://www.linkedin.com/jobs/view/2809739313/?refId=sVOqPtIZ1sSK9Ff8Ao3Ptg%3D%3D&trackingId=Y074tCVf5nSeLc2VmeNagg%3D%3D&trk=d_flagship3_company
6753,San Francisco,38,Deepgram,Tech Services,$38.9M,136,119%,5,http://www.linkedin.com/company/deepgram/jobs,https://www.linkedin.com/jobs/view/2801732599/?refId=sVOqPtIZ1sSK9Ff8Ao3Ptg%3D%3D&trackingId=yPWcyvhJWxWEX%2Bg4US0m%2Bg%3D%3D&trk=d_flagship3_company
6754,San Francisco,38,Deepgram,Tech Services,$38.9M,136,119%,5,http://www.linkedin.com/company/deepgram/jobs,https://www.linkedin.com/jobs/view/2801738800/?refId=sVOqPtIZ1sSK9Ff8Ao3Ptg%3D%3D&trackingId=FWEq8%2BHSaaH056gzMxgPSw%3D%3D&trk=d_flagship3_company
6755,San Francisco,39,Faire,IT Consulting,$436M,635,113%,87,http://www.linkedin.com/company/fairewholesale/jobs,https://www.linkedin.com/jobs/view/2767540971/?refId=4LP0%2FqDuQeC9LoHn8zKQXA%3D%3D&trackingId=ekpARLIopH4FSGEni%2BKTOw%3D%3D&trk=d_flagship3_company
6756,San Francisco,39,Faire,IT Consulting,$436M,635,113%,87,http://www.linkedin.com/company/fairewholesale/jobs,https://www.linkedin.com/jobs/view/2739132722/?refId=4LP0%2FqDuQeC9LoHn8zKQXA%3D%3D&trackingId=q2j%2B%2Fu3iGRdEQ8iuT3m3FA%3D%3D&trk=d_flagship3_company
6757,San Francisco,39,Faire,IT Consulting,$436M,635,113%,87,http://www.linkedin.com/company/fairewholesale/jobs,https://www.linkedin.com/jobs/view/2786658244/?refId=4LP0%2FqDuQeC9LoHn8zKQXA%3D%3D&trackingId=wYvBidkjAAOvy%2BLfrDFAAA%3D%3D&trk=d_flagship3_company
6758,San Francisco,39,Faire,IT Consulting,$436M,635,113%,87,http://www.linkedin.com/company/fairewholesale/jobs,https://www.linkedin.com/jobs/view/2794890849/?refId=4LP0%2FqDuQeC9LoHn8zKQXA%3D%3D&trackingId=hDenqendyFz0%2FlcZhmd4Uw%3D%3D&trk=d_flagship3_company
6759,San Francisco,39,Faire,IT Consulting,$436M,635,113%,87,http://www.linkedin.com/company/fairewholesale/jobs,https://www.linkedin.com/jobs/view/2794890850/?refId=4LP0%2FqDuQeC9LoHn8zKQXA%3D%3D&trackingId=Fdowkk2Uk24cXK1iBg94eQ%3D%3D&trk=d_flagship3_company
6760,San Francisco,39,Faire,IT Consulting,$436M,635,113%,87,http://www.linkedin.com/company/fairewholesale/jobs,https://www.linkedin.com/jobs/view/2740567381/?refId=4LP0%2FqDuQeC9LoHn8zKQXA%3D%3D&trackingId=DS5PJerhmkyvwW4z8GBysA%3D%3D&trk=d_flagship3_company
6761,San Francisco,39,Faire,IT Consulting,$436M,635,113%,87,http://www.linkedin.com/company/fairewholesale/jobs,https://www.linkedin.com/jobs/view/2738643566/?refId=4LP0%2FqDuQeC9LoHn8zKQXA%3D%3D&trackingId=aEG%2FUZN3rdqfZt8c0vyECw%3D%3D&trk=d_flagship3_company
6762,San Francisco,39,Faire,IT Consulting,$436M,635,113%,87,http://www.linkedin.com/company/fairewholesale/jobs,https://www.linkedin.com/jobs/view/2738642460/?refId=4LP0%2FqDuQeC9LoHn8zKQXA%3D%3D&trackingId=87EeanVHLWXPyeum78MzUg%3D%3D&trk=d_flagship3_company
6763,San Francisco,39,Faire,IT Consulting,$436M,635,113%,87,http://www.linkedin.com/company/fairewholesale/jobs,https://www.linkedin.com/jobs/view/2738641182/?refId=4LP0%2FqDuQeC9LoHn8zKQXA%3D%3D&trackingId=qYtuywTLcdCnlQz8Fqibcw%3D%3D&trk=d_flagship3_company
6764,San Francisco,40,Truework,Fintech,$44.9M,112,32%,1,http://www.linkedin.com/company/trueworkhq/jobs,https://www.linkedin.com/jobs/view/2812273363/?refId=HrTT8bDb%2Bgs6L26YfTb6Gg%3D%3D&trackingId=lzFM%2Bjd7r3OTW4vm%2BR%2B%2BUg%3D%3D&trk=d_flagship3_company
6765,San Francisco,40,Truework,Fintech,$44.9M,112,32%,1,http://www.linkedin.com/company/trueworkhq/jobs,https://www.linkedin.com/jobs/view/2746382990/?refId=HrTT8bDb%2Bgs6L26YfTb6Gg%3D%3D&trackingId=X2hEy2hysY9m7Im9h7pAHg%3D%3D&trk=d_flagship3_company
6766,San Francisco,40,Truework,Fintech,$44.9M,112,32%,1,http://www.linkedin.com/company/trueworkhq/jobs,https://www.linkedin.com/jobs/view/2812273346/?refId=HrTT8bDb%2Bgs6L26YfTb6Gg%3D%3D&trackingId=mdz8nmC6aGnKauhQhaYG9A%3D%3D&trk=d_flagship3_company
6767,San Francisco,40,Truework,Fintech,$44.9M,112,32%,1,http://www.linkedin.com/company/trueworkhq/jobs,https://www.linkedin.com/jobs/view/2783482186/?refId=HrTT8bDb%2Bgs6L26YfTb6Gg%3D%3D&trackingId=y27QlU35iN18IuRo5dws%2Bg%3D%3D&trk=d_flagship3_company
6768,San Francisco,40,Truework,Fintech,$44.9M,112,32%,1,http://www.linkedin.com/company/trueworkhq/jobs,https://www.linkedin.com/jobs/view/2812275321/?refId=HrTT8bDb%2Bgs6L26YfTb6Gg%3D%3D&trackingId=uFWnpyML%2FNEarGrNccF6Qg%3D%3D&trk=d_flagship3_company
6769,San Francisco,40,Truework,Fintech,$44.9M,112,32%,1,http://www.linkedin.com/company/trueworkhq/jobs,https://www.linkedin.com/jobs/view/2812269837/?refId=HrTT8bDb%2Bgs6L26YfTb6Gg%3D%3D&trackingId=w4MQMaPo2Io69T%2FgvEpp2g%3D%3D&trk=d_flagship3_company
6770,San Francisco,40,Truework,Fintech,$44.9M,112,32%,1,http://www.linkedin.com/company/trueworkhq/jobs,https://www.linkedin.com/jobs/view/2812273361/?refId=HrTT8bDb%2Bgs6L26YfTb6Gg%3D%3D&trackingId=4PorYeNwcUbdR8oFUYm9cA%3D%3D&trk=d_flagship3_company
6771,San Francisco,40,Truework,Fintech,$44.9M,112,32%,1,http://www.linkedin.com/company/trueworkhq/jobs,https://www.linkedin.com/jobs/view/2787901724/?refId=HrTT8bDb%2Bgs6L26YfTb6Gg%3D%3D&trackingId=gl8LOThd8nOowYn2V48pVQ%3D%3D&trk=d_flagship3_company
6772,San Francisco,40,Truework,Fintech,$44.9M,112,32%,1,http://www.linkedin.com/company/trueworkhq/jobs,https://www.linkedin.com/jobs/view/2753824540/?refId=HrTT8bDb%2Bgs6L26YfTb6Gg%3D%3D&trackingId=mtLUhclCYb7wKNL2dt%2B%2F3A%3D%3D&trk=d_flagship3_company
6773,San Francisco,41,Lattice,SaaS,$154.3M,419,138%,61,http://www.linkedin.com/company/lattice-hq/jobs,https://www.linkedin.com/jobs/view/2671425218/?refId=ntZkYpTZPm0I%2F2WTIJdoiQ%3D%3D&trackingId=lSJrVrhO%2F57FwY2vWe3Vww%3D%3D&trk=d_flagship3_company
6774,San Francisco,41,Lattice,SaaS,$154.3M,419,138%,61,http://www.linkedin.com/company/lattice-hq/jobs,https://www.linkedin.com/jobs/view/2642046962/?refId=ntZkYpTZPm0I%2F2WTIJdoiQ%3D%3D&trackingId=F2nPggxUMZhua9ktaBsL7Q%3D%3D&trk=d_flagship3_company
6775,San Francisco,41,Lattice,SaaS,$154.3M,419,138%,61,http://www.linkedin.com/company/lattice-hq/jobs,https://www.linkedin.com/jobs/view/2671426201/?refId=ntZkYpTZPm0I%2F2WTIJdoiQ%3D%3D&trackingId=tzbUyKPVOqzc48rGfO6iYQ%3D%3D&trk=d_flagship3_company
6776,San Francisco,41,Lattice,SaaS,$154.3M,419,138%,61,http://www.linkedin.com/company/lattice-hq/jobs,https://www.linkedin.com/jobs/view/2796912257/?refId=ntZkYpTZPm0I%2F2WTIJdoiQ%3D%3D&trackingId=CYajUTnyltFcbfqKXNkNSw%3D%3D&trk=d_flagship3_company
6777,San Francisco,41,Lattice,SaaS,$154.3M,419,138%,61,http://www.linkedin.com/company/lattice-hq/jobs,https://www.linkedin.com/jobs/view/2779878410/?refId=ntZkYpTZPm0I%2F2WTIJdoiQ%3D%3D&trackingId=KkBaHa2dYPdvgglnwZh1Jg%3D%3D&trk=d_flagship3_company
6778,San Francisco,41,Lattice,SaaS,$154.3M,419,138%,61,http://www.linkedin.com/company/lattice-hq/jobs,https://www.linkedin.com/jobs/view/2791809318/?refId=ntZkYpTZPm0I%2F2WTIJdoiQ%3D%3D&trackingId=qvmJconfvqf5fVlG%2F%2FFyFQ%3D%3D&trk=d_flagship3_company
6779,San Francisco,41,Lattice,SaaS,$154.3M,419,138%,61,http://www.linkedin.com/company/lattice-hq/jobs,https://www.linkedin.com/jobs/view/2481122979/?refId=ntZkYpTZPm0I%2F2WTIJdoiQ%3D%3D&trackingId=QU7WXix6AYjk15C4wssl%2BQ%3D%3D&trk=d_flagship3_company
6780,San Francisco,41,Lattice,SaaS,$154.3M,419,138%,61,http://www.linkedin.com/company/lattice-hq/jobs,https://www.linkedin.com/jobs/view/2457195427/?refId=ntZkYpTZPm0I%2F2WTIJdoiQ%3D%3D&trackingId=f%2BCvqWKgZNmAS6b6qQ7ixA%3D%3D&trk=d_flagship3_company
6781,San Francisco,41,Lattice,SaaS,$154.3M,419,138%,61,http://www.linkedin.com/company/lattice-hq/jobs,https://www.linkedin.com/jobs/view/2728520218/?refId=ntZkYpTZPm0I%2F2WTIJdoiQ%3D%3D&trackingId=xRRWtdZ6QjWN%2BSWe42yxjQ%3D%3D&trk=d_flagship3_company
6782,San Francisco,42,Pipe,Fintech,$216M,85,57%,5,http://www.linkedin.com/company/pipetechnologies/jobs,https://www.linkedin.com/jobs/view/2798497161/?refId=0LEDdcf2i5Ob%2BmjZlYDXpA%3D%3D&trackingId=zBrT8r0E3m1ZO2ypJ8uZSw%3D%3D&trk=d_flagship3_company
6783,San Francisco,42,Pipe,Fintech,$216M,85,57%,5,http://www.linkedin.com/company/pipetechnologies/jobs,https://www.linkedin.com/jobs/view/2785501465/?refId=0LEDdcf2i5Ob%2BmjZlYDXpA%3D%3D&trackingId=Nl%2FTdGL%2B%2FLuqaeSTfuT3Ig%3D%3D&trk=d_flagship3_company
6784,San Francisco,42,Pipe,Fintech,$216M,85,57%,5,http://www.linkedin.com/company/pipetechnologies/jobs,https://www.linkedin.com/jobs/view/2798496117/?refId=0LEDdcf2i5Ob%2BmjZlYDXpA%3D%3D&trackingId=ATCfQDmdj%2FE0yomvomtAsg%3D%3D&trk=d_flagship3_company
6785,San Francisco,42,Pipe,Fintech,$216M,85,57%,5,http://www.linkedin.com/company/pipetechnologies/jobs,https://www.linkedin.com/jobs/view/2808485867/?refId=0LEDdcf2i5Ob%2BmjZlYDXpA%3D%3D&trackingId=HiYimdY3b7DMroHekPOT3w%3D%3D&trk=d_flagship3_company
6786,San Francisco,42,Pipe,Fintech,$216M,85,57%,5,http://www.linkedin.com/company/pipetechnologies/jobs,https://www.linkedin.com/jobs/view/2798493703/?refId=0LEDdcf2i5Ob%2BmjZlYDXpA%3D%3D&trackingId=C0WC8tZs%2F27bbyivuBzGBg%3D%3D&trk=d_flagship3_company
6787,San Francisco,43,CaptivateIQ,Salestech,$62.6M,151,160%,21,http://www.linkedin.com/company/captivateiq/jobs,https://www.linkedin.com/jobs/view/2803903389/?refId=WhkIXJndLk%2Fm498g%2F%2FvbIA%3D%3D&trackingId=wn1MW7i828kM91SiMno8Tg%3D%3D&trk=d_flagship3_company
6788,San Francisco,43,CaptivateIQ,Salestech,$62.6M,151,160%,21,http://www.linkedin.com/company/captivateiq/jobs,https://www.linkedin.com/jobs/view/2799746331/?refId=WhkIXJndLk%2Fm498g%2F%2FvbIA%3D%3D&trackingId=YyU4NxPaSRKIKJ%2F7FQX2xQ%3D%3D&trk=d_flagship3_company
6789,San Francisco,43,CaptivateIQ,Salestech,$62.6M,151,160%,21,http://www.linkedin.com/company/captivateiq/jobs,https://www.linkedin.com/jobs/view/2785652009/?refId=WhkIXJndLk%2Fm498g%2F%2FvbIA%3D%3D&trackingId=ZhefFvPG4RsRK5OEhAqThQ%3D%3D&trk=d_flagship3_company
6790,San Francisco,43,CaptivateIQ,Salestech,$62.6M,151,160%,21,http://www.linkedin.com/company/captivateiq/jobs,https://www.linkedin.com/jobs/view/2799745426/?refId=WhkIXJndLk%2Fm498g%2F%2FvbIA%3D%3D&trackingId=zYXHObIFEdfkjVCC%2FASnPg%3D%3D&trk=d_flagship3_company
6791,San Francisco,43,CaptivateIQ,Salestech,$62.6M,151,160%,21,http://www.linkedin.com/company/captivateiq/jobs,https://www.linkedin.com/jobs/view/2799744500/?refId=WhkIXJndLk%2Fm498g%2F%2FvbIA%3D%3D&trackingId=1jxFW3UB2VCcOOiearkE1A%3D%3D&trk=d_flagship3_company
6792,San Francisco,43,CaptivateIQ,Salestech,$62.6M,151,160%,21,http://www.linkedin.com/company/captivateiq/jobs,https://www.linkedin.com/jobs/view/2798847248/?refId=WhkIXJndLk%2Fm498g%2F%2FvbIA%3D%3D&trackingId=VOOxy86mH2uwNg1C5Vr4rw%3D%3D&trk=d_flagship3_company
6793,San Francisco,43,CaptivateIQ,Salestech,$62.6M,151,160%,21,http://www.linkedin.com/company/captivateiq/jobs,https://www.linkedin.com/jobs/view/2801443074/?refId=WhkIXJndLk%2Fm498g%2F%2FvbIA%3D%3D&trackingId=PmCSklxDVPWLqiVnTGOIYg%3D%3D&trk=d_flagship3_company
6794,San Francisco,43,CaptivateIQ,Salestech,$62.6M,151,160%,21,http://www.linkedin.com/company/captivateiq/jobs,https://www.linkedin.com/jobs/view/2799742667/?refId=WhkIXJndLk%2Fm498g%2F%2FvbIA%3D%3D&trackingId=Z9VqW2cz04V0JbCNXFxqBw%3D%3D&trk=d_flagship3_company
6795,San Francisco,43,CaptivateIQ,Salestech,$62.6M,151,160%,21,http://www.linkedin.com/company/captivateiq/jobs,https://www.linkedin.com/jobs/view/2808668797/?refId=WhkIXJndLk%2Fm498g%2F%2FvbIA%3D%3D&trackingId=QzY64DKedjbfJ99VgH9rEQ%3D%3D&trk=d_flagship3_company
6796,San Francisco,45,Side,Real Estate Tech,$213.5M,269,61%,81,http://www.linkedin.com/company/siderealestate/jobs,https://www.linkedin.com/jobs/view/2681304036/?refId=dRgg2sSiQCmk2fpvaCE%2BUw%3D%3D&trackingId=oWbjaKxpL2CSfwieaKhzXw%3D%3D&trk=d_flagship3_company
6797,San Francisco,45,Side,Real Estate Tech,$213.5M,269,61%,81,http://www.linkedin.com/company/siderealestate/jobs,https://www.linkedin.com/jobs/view/2432853165/?refId=dRgg2sSiQCmk2fpvaCE%2BUw%3D%3D&trackingId=Ehbk2Jw1EQYmFjH5H2114g%3D%3D&trk=d_flagship3_company
6798,San Francisco,45,Side,Real Estate Tech,$213.5M,269,61%,81,http://www.linkedin.com/company/siderealestate/jobs,https://www.linkedin.com/jobs/view/2681303094/?refId=dRgg2sSiQCmk2fpvaCE%2BUw%3D%3D&trackingId=7qh58Nbw5oohyQ0ALuBt8w%3D%3D&trk=d_flagship3_company
6799,San Francisco,45,Side,Real Estate Tech,$213.5M,269,61%,81,http://www.linkedin.com/company/siderealestate/jobs,https://www.linkedin.com/jobs/view/2374934699/?refId=dRgg2sSiQCmk2fpvaCE%2BUw%3D%3D&trackingId=nfOd0%2B8uXe6Y0%2BtlxD2W%2FQ%3D%3D&trk=d_flagship3_company
6800,San Francisco,45,Side,Real Estate Tech,$213.5M,269,61%,81,http://www.linkedin.com/company/siderealestate/jobs,https://www.linkedin.com/jobs/view/2398164726/?refId=dRgg2sSiQCmk2fpvaCE%2BUw%3D%3D&trackingId=%2BwUL4cUMfXkGmKHbrsbiJg%3D%3D&trk=d_flagship3_company
6801,San Francisco,45,Side,Real Estate Tech,$213.5M,269,61%,81,http://www.linkedin.com/company/siderealestate/jobs,https://www.linkedin.com/jobs/view/2805428778/?refId=dRgg2sSiQCmk2fpvaCE%2BUw%3D%3D&trackingId=fCGFi2EUXAJ2%2BdZLSgJCWg%3D%3D&trk=d_flagship3_company
6802,San Francisco,45,Side,Real Estate Tech,$213.5M,269,61%,81,http://www.linkedin.com/company/siderealestate/jobs,https://www.linkedin.com/jobs/view/2733299577/?refId=dRgg2sSiQCmk2fpvaCE%2BUw%3D%3D&trackingId=njsohedASSdfeVNDpwiMUQ%3D%3D&trk=d_flagship3_company
6803,San Francisco,45,Side,Real Estate Tech,$213.5M,269,61%,81,http://www.linkedin.com/company/siderealestate/jobs,https://www.linkedin.com/jobs/view/2764682476/?refId=dRgg2sSiQCmk2fpvaCE%2BUw%3D%3D&trackingId=GK6EjpJ2tTAe0Es5nLcKhg%3D%3D&trk=d_flagship3_company
6804,San Francisco,45,Side,Real Estate Tech,$213.5M,269,61%,81,http://www.linkedin.com/company/siderealestate/jobs,https://www.linkedin.com/jobs/view/2755568915/?refId=dRgg2sSiQCmk2fpvaCE%2BUw%3D%3D&trackingId=e8dQkw%2BB0CNaJZbbcLX7Ig%3D%3D&trk=d_flagship3_company
6805,San Francisco,46,Pyxis One,Martech,,124,300%,2,http://www.linkedin.com/company/pyxisone/jobs,https://www.linkedin.com/jobs/view/2800328488/?refId=8quUkFlmlkutRGpzysED8g%3D%3D&trackingId=zHEUmy%2BOQjm%2BOqILlQmE6g%3D%3D&trk=d_flagship3_company
6806,San Francisco,46,Pyxis One,Martech,,124,300%,2,http://www.linkedin.com/company/pyxisone/jobs,https://www.linkedin.com/jobs/view/2772755432/?refId=8quUkFlmlkutRGpzysED8g%3D%3D&trackingId=M0G9GSPGjE7qoFXWxbK4vg%3D%3D&trk=d_flagship3_company
6807,San Francisco,46,Pyxis One,Martech,,124,300%,2,http://www.linkedin.com/company/pyxisone/jobs,https://www.linkedin.com/jobs/view/2823417991/?refId=8quUkFlmlkutRGpzysED8g%3D%3D&trackingId=PkkNe%2B3ZvguL4v5ZGBUTIA%3D%3D&trk=d_flagship3_company
6808,San Francisco,46,Pyxis One,Martech,,124,300%,2,http://www.linkedin.com/company/pyxisone/jobs,https://www.linkedin.com/jobs/view/2801725196/?refId=8quUkFlmlkutRGpzysED8g%3D%3D&trackingId=%2BEOoZ%2FGKVXnhWJaRcxHj2g%3D%3D&trk=d_flagship3_company
6809,San Francisco,46,Pyxis One,Martech,,124,300%,2,http://www.linkedin.com/company/pyxisone/jobs,https://www.linkedin.com/jobs/view/2783794446/?refId=8quUkFlmlkutRGpzysED8g%3D%3D&trackingId=AK%2FSHJntFkXhOwYuxBpbmg%3D%3D&trk=d_flagship3_company
6810,San Francisco,46,Pyxis One,Martech,,124,300%,2,http://www.linkedin.com/company/pyxisone/jobs,https://www.linkedin.com/jobs/view/2811483351/?refId=8quUkFlmlkutRGpzysED8g%3D%3D&trackingId=9ekH2%2F1VMBaDzrqU4RoHRg%3D%3D&trk=d_flagship3_company
6811,San Francisco,48,GrubMarket Inc.,eCommerceTech,$182.1M,67,37%,1,http://www.linkedin.com/company/grubmarket-inc-/jobs,https://www.linkedin.com/jobs/view/2802795269/?refId=GmGlKp5hRpX8mwWtumEKmw%3D%3D&trackingId=%2BMqFSUynaRjBG9rBfzcXBw%3D%3D&trk=d_flagship3_company
6812,San Francisco,48,GrubMarket Inc.,eCommerceTech,$182.1M,67,37%,1,http://www.linkedin.com/company/grubmarket-inc-/jobs,https://www.linkedin.com/jobs/view/2802796336/?refId=GmGlKp5hRpX8mwWtumEKmw%3D%3D&trackingId=hHed0D0x7%2BGHCo5Z5xmhUA%3D%3D&trk=d_flagship3_company
6813,San Francisco,48,GrubMarket Inc.,eCommerceTech,$182.1M,67,37%,1,http://www.linkedin.com/company/grubmarket-inc-/jobs,https://www.linkedin.com/jobs/view/2723331220/?refId=GmGlKp5hRpX8mwWtumEKmw%3D%3D&trackingId=51i%2BGDCR7UlQP%2B%2BVCAiqkA%3D%3D&trk=d_flagship3_company
6814,San Francisco,49,Replicant,AI,$35M,88,144%,8,http://www.linkedin.com/company/replicant/jobs,https://www.linkedin.com/jobs/view/2815112798/?refId=%2FipauP3%2B23lZjCUyM%2FmcVQ%3D%3D&trackingId=%2FGX26GCMwCIi89%2Fwg5Zd7w%3D%3D&trk=d_flagship3_company
6815,San Francisco,49,Replicant,AI,$35M,88,144%,8,http://www.linkedin.com/company/replicant/jobs,https://www.linkedin.com/jobs/view/2793377586/?refId=%2FipauP3%2B23lZjCUyM%2FmcVQ%3D%3D&trackingId=w3CYLuB9AsTOsOmVR8c%2Fag%3D%3D&trk=d_flagship3_company
6816,San Francisco,49,Replicant,AI,$35M,88,144%,8,http://www.linkedin.com/company/replicant/jobs,https://www.linkedin.com/jobs/view/2800091662/?refId=%2FipauP3%2B23lZjCUyM%2FmcVQ%3D%3D&trackingId=yx%2BEX2SHm2WolpF6%2BPeDeQ%3D%3D&trk=d_flagship3_company
6817,San Francisco,49,Replicant,AI,$35M,88,144%,8,http://www.linkedin.com/company/replicant/jobs,https://www.linkedin.com/jobs/view/2793372401/?refId=%2FipauP3%2B23lZjCUyM%2FmcVQ%3D%3D&trackingId=Gx1UgKYZQispVukl3KCtWw%3D%3D&trk=d_flagship3_company
6818,San Francisco,49,Replicant,AI,$35M,88,144%,8,http://www.linkedin.com/company/replicant/jobs,https://www.linkedin.com/jobs/view/2793388892/?refId=%2FipauP3%2B23lZjCUyM%2FmcVQ%3D%3D&trackingId=R0xhVwdSTmShejP6LG1NBw%3D%3D&trk=d_flagship3_company
6819,San Francisco,49,Replicant,AI,$35M,88,144%,8,http://www.linkedin.com/company/replicant/jobs,https://www.linkedin.com/jobs/view/2793601468/?refId=%2FipauP3%2B23lZjCUyM%2FmcVQ%3D%3D&trackingId=ymciFgbCbbUxsv6Tt%2FCUaQ%3D%3D&trk=d_flagship3_company
6820,San Francisco,49,Replicant,AI,$35M,88,144%,8,http://www.linkedin.com/company/replicant/jobs,https://www.linkedin.com/jobs/view/2793374624/?refId=%2FipauP3%2B23lZjCUyM%2FmcVQ%3D%3D&trackingId=Pp%2Fqkubw3rAXQPs6W2SDlA%3D%3D&trk=d_flagship3_company
6821,San Francisco,49,Replicant,AI,$35M,88,144%,8,http://www.linkedin.com/company/replicant/jobs,https://www.linkedin.com/jobs/view/2793378334/?refId=%2FipauP3%2B23lZjCUyM%2FmcVQ%3D%3D&trackingId=n9%2BZ9buXD0YPXiBHGYtY3g%3D%3D&trk=d_flagship3_company
6822,San Francisco,50,RapidAPI,DevOps,$122.5M,100,30%,26,http://www.linkedin.com/company/rapidapi/jobs,https://www.linkedin.com/jobs/view/2806951543/?refId=DOte2QvfIUy%2B10oLUbq0%2Fg%3D%3D&trackingId=iLAp2zJj61ZWSsJZEd0gGw%3D%3D&trk=d_flagship3_company
6823,San Francisco,50,RapidAPI,DevOps,$122.5M,100,30%,26,http://www.linkedin.com/company/rapidapi/jobs,https://www.linkedin.com/jobs/view/2740914501/?refId=DOte2QvfIUy%2B10oLUbq0%2Fg%3D%3D&trackingId=2VGFdZ4UTChExncBacfa1A%3D%3D&trk=d_flagship3_company
6824,San Francisco,50,RapidAPI,DevOps,$122.5M,100,30%,26,http://www.linkedin.com/company/rapidapi/jobs,https://www.linkedin.com/jobs/view/2816030011/?refId=DOte2QvfIUy%2B10oLUbq0%2Fg%3D%3D&trackingId=VVa4UgpRmVoWmyc%2BK2fAQw%3D%3D&trk=d_flagship3_company
6825,San Francisco,50,RapidAPI,DevOps,$122.5M,100,30%,26,http://www.linkedin.com/company/rapidapi/jobs,https://www.linkedin.com/jobs/view/2779432284/?refId=DOte2QvfIUy%2B10oLUbq0%2Fg%3D%3D&trackingId=kkXutQWOqmJHAZXAEiUceQ%3D%3D&trk=d_flagship3_company
6826,San Francisco,50,RapidAPI,DevOps,$122.5M,100,30%,26,http://www.linkedin.com/company/rapidapi/jobs,https://www.linkedin.com/jobs/view/2814759799/?refId=DOte2QvfIUy%2B10oLUbq0%2Fg%3D%3D&trackingId=FJUXWQt%2FQ3BekEZzDpkdwg%3D%3D&trk=d_flagship3_company
6827,San Francisco,50,RapidAPI,DevOps,$122.5M,100,30%,26,http://www.linkedin.com/company/rapidapi/jobs,https://www.linkedin.com/jobs/view/2740913569/?refId=DOte2QvfIUy%2B10oLUbq0%2Fg%3D%3D&trackingId=v0sn7R6xNZynrngBjKolRg%3D%3D&trk=d_flagship3_company
